command,description,file_path,option
"grep -A 3 'Hello, world!' app.rb","Print the line containing 'Hello, world!' and the three lines after it in app.rb",main.cpp app.rb,-A
grep -A 1 'cout' main.cpp,Print the line containing 'cout' and the line after it in main.cpp,main.cpp app.rb,-A
grep -A 2 'cout' main.cpp,Print the line containing 'cout' and the two lines after it in main.cpp,main.cpp app.rb,-A
grep -A 3 'cout' main.cpp,Print the line containing 'cout' and the three lines after it in main.cpp,main.cpp app.rb,-A
grep -A 1 'return' main.cpp,Print the line containing 'return' and the line after it in main.cpp,main.cpp app.rb,-A
grep -A 1 'const express' server.js,Find the line containing 'const express' and print the next line after it.,server.js settings.json,-A
grep -A 2 'const app' server.js,Find the line containing 'const app' and print the next two lines after it.,server.js settings.json,-A
grep -A 3 'const port' server.js,Find the line containing 'const port' and print the next three lines after it.,server.js settings.json,-A
grep -A 1 'username' settings.json,Find the line containing 'username' and print the next line after it.,server.js settings.json,-A
grep -A 2 'password' settings.json,Find the line containing 'password' and print the next two lines after it.,server.js settings.json,-A
grep -A 1 'express' server.js,Find the line containing 'express' and print the next line after it.,server.js settings.json,-A
grep -A 2 'app' server.js,Find the line containing 'app' and print the next two lines after it.,server.js settings.json,-A
grep -A 3 'port' server.js,Find the line containing 'port' and print the next three lines after it.,server.js settings.json,-A
grep -A 1 'JohnDoe' settings.json,Find the line containing 'JohnDoe' and print the next line after it.,server.js settings.json,-A
grep -A 2 'secret' settings.json,Find the line containing 'secret' and print the next two lines after it.,server.js settings.json,-A
grep -A 1 'id ' build.gradle,Show the line containing 'id ' in build.gradle and the line after it.,build.gradle main.go,-A
grep -A 2 'package main' main.go,Show the line containing 'package main' in main.go and the two lines after it.,build.gradle main.go,-A
grep -A 3 'fmt.Println' main.go,Show the line containing 'fmt.Println' in main.go and the three lines after it.,build.gradle main.go,-A
grep -A 4 'plugins' build.gradle,Show the line containing 'plugins' in build.gradle and the four lines after it.,build.gradle main.go,-A
grep -A 5 'java' build.gradle,Show the line containing 'java' in build.gradle and the five lines after it.,build.gradle main.go,-A
grep -A 1 'import' main.go,Show the line containing 'import' in main.go and the line after it.,build.gradle main.go,-A
grep -A 2 'func main' main.go,Show the line containing 'func main' in main.go and the two lines after it.,build.gradle main.go,-A
"grep -A 3 'fmt.Println(""hello world"")' main.go","Show the line containing 'fmt.Println(""hello world"")' in main.go and the three lines after it.",build.gradle main.go,-A
grep -A 4 'id' build.gradle,Show the line containing 'id' in build.gradle and the four lines after it.,build.gradle main.go,-A
grep -A 5 'plugins {' build.gradle,Show the line containing 'plugins {' in build.gradle and the five lines after it.,build.gradle main.go,-A
grep -A 1 'This is a test' index.php,Print the line containing 'This is a test' and the line after it in index.php,index.php notes.txt,-A
grep -A 2 'This is a test' index.php,Print the line containing 'This is a test' and the two lines after it in index.php,index.php notes.txt,-A
grep -A 3 'This is a test' index.php,Print the line containing 'This is a test' and the three lines after it in index.php,index.php notes.txt,-A
grep -A 1 'This is a sample note' notes.txt,Print the line containing 'This is a sample note' and the line after it in notes.txt,index.php notes.txt,-A
grep -A 2 'This is a sample note' notes.txt,Print the line containing 'This is a sample note' and the two lines after it in notes.txt,index.php notes.txt,-A
grep -A 3 'This is a sample note' notes.txt,Print the line containing 'This is a sample note' and the three lines after it in notes.txt,index.php notes.txt,-A
grep -A 1 '/* this is a comment */' index.php,Print the line containing '/* this is a comment */' and the line after it in index.php,index.php notes.txt,-A
grep -A 2 '/* this is a comment */' index.php,Print the line containing '/* this is a comment */' and the two lines after it in index.php,index.php notes.txt,-A
grep -A 3 '/* this is a comment */' index.php,Print the line containing '/* this is a comment */' and the three lines after it in index.php,index.php notes.txt,-A
grep -A 1 'echo' index.php,Print the line containing 'echo' and the line after it in index.php,index.php notes.txt,-A
grep -A 1 'This is a sample todo list file' todo.txt,Print the line containing 'This is a sample todo list file' and the line following it in todo.txt,todo.txt LICENSE,-A
grep -A 2 'LICENSE' todo.txt,Print the line containing 'LICENSE' and the two lines following it in todo.txt,todo.txt LICENSE,-A
grep -A 3 'This is the license file for the software' LICENSE,Print the line containing 'This is the license file for the software' and the three lines following it in LICENSE,todo.txt LICENSE,-A
grep -A 4 'terms and conditions' LICENSE,Print the line containing 'terms and conditions' and the four lines following it in LICENSE,todo.txt LICENSE,-A
grep -A 5 'restrictions or permissions' LICENSE,Print the line containing 'restrictions or permissions' and the five lines following it in LICENSE,todo.txt LICENSE,-A
grep -A 1 'tasks that need to be completed' todo.txt,Print the line containing 'tasks that need to be completed' and the line following it in todo.txt,todo.txt LICENSE,-A
grep -A 2 'due dates or priority levels' todo.txt,Print the line containing 'due dates or priority levels' and the two lines following it in todo.txt,todo.txt LICENSE,-A
grep -A 3 'Each task is listed on a separate line' todo.txt,Print the line containing 'Each task is listed on a separate line' and the three lines following it in todo.txt,todo.txt LICENSE,-A
grep -A 4 'add or remove tasks as needed' todo.txt,Print the line containing 'add or remove tasks as needed' and the four lines following it in todo.txt,todo.txt LICENSE,-A
grep -A 5 'It is typically included in the root directory of the software project' LICENSE,Print the line containing 'It is typically included in the root directory of the software project' and the five lines following it in LICENSE,todo.txt LICENSE,-A
grep -A 1 'Docker image' README,Find the line containing 'Docker image' and print the following line.,README Dockerfile,-A
grep -A 2 'pip install' Dockerfile,Find the line containing 'pip install' and print the following two lines.,README Dockerfile,-A
grep -A 3 'CMD' Dockerfile,Find the line containing 'CMD' and print the following three lines.,README Dockerfile,-A
grep -A 4 'WORKDIR' Dockerfile,Find the line containing 'WORKDIR' and print the following four lines.,README Dockerfile,-A
grep -A 5 'FROM' Dockerfile,Find the line containing 'FROM' and print the following five lines.,README Dockerfile,-A
grep -A 1 'Clone this repository' README,Find the line containing 'Clone this repository' and print the following line.,README Dockerfile,-A
grep -A 2 'Build the Docker image' README,Find the line containing 'Build the Docker image' and print the following two lines.,README Dockerfile,-A
grep -A 3 'Project Name' README,Find the line containing 'Project Name' and print the following three lines.,README Dockerfile,-A
grep -A 4 'This is a sample project' README,Find the line containing 'This is a sample project' and print the following four lines.,README Dockerfile,-A
grep -A 5 '# Project Name' README,Find the line containing '# Project Name' and print the following five lines.,README Dockerfile,-A
grep -A 1 'import os' script.py,Find the line containing 'import os' and print the next line after it.,script.py config.conf,-A
grep -A 2 'def main():' script.py,Find the line containing 'def main():' and print the next two lines after it.,script.py config.conf,-A
"grep -A 3 'print(""Hello World!"")' script.py","Find the line containing 'print(""Hello World!"")' and print the next three lines after it.",script.py config.conf,-A
grep -A 1 'name = John' config.conf,Find the line containing 'name = John' and print the next line after it.,script.py config.conf,-A
grep -A 2 'age = 25' config.conf,Find the line containing 'age = 25' and print the next two lines after it.,script.py config.conf,-A
grep -A 3 'gender = Male' config.conf,Find the line containing 'gender = Male' and print the next three lines after it.,script.py config.conf,-A
grep -A 1 'import sys' script.py,Find the line containing 'import sys' and print the next line after it.,script.py config.conf,-A
"grep -A 2 'if __name__ == ""__main__"":' script.py","Find the line containing 'if __name__ == ""__main__"":' and print the next two lines after it.",script.py config.conf,-A
grep -A 3 'main()' script.py,Find the line containing 'main()' and print the next three lines after it.,script.py config.conf,-A
grep -A 1 '[general]' config.conf,Find the line containing '[general]' and print the next line after it.,script.py config.conf,-A
"grep -A 1 '1,2,3' data.csv","Print the line containing '1,2,3' and the line following it.",data.csv logfile,-A
"grep -A 2 '6,7,8' data.csv","Print the line containing '6,7,8' and the two lines following it.",data.csv logfile,-A
"grep -A 3 '11,12,13' data.csv","Print the line containing '11,12,13' and the three lines following it.",data.csv logfile,-A
"grep -A 1 '1,2,3' logfile","Print the line containing '1,2,3' and the line following it in the logfile.",data.csv logfile,-A
"grep -A 2 '6,7,8' logfile","Print the line containing '6,7,8' and the two lines following it in the logfile.",data.csv logfile,-A
"grep -A 3 '11,12,13' logfile","Print the line containing '11,12,13' and the three lines following it in the logfile.",data.csv logfile,-A
grep -A 1 'error' logfile,Print the line containing 'error' and the line following it in the logfile.,data.csv logfile,-A
grep -A 2 'warning' logfile,Print the line containing 'warning' and the two lines following it in the logfile.,data.csv logfile,-A
grep -A 3 'critical' logfile,Print the line containing 'critical' and the three lines following it in the logfile.,data.csv logfile,-A
grep -A 1 'cat' images/cat.jpg,Print the line containing 'cat' and the line following it in the file images/cat.jpg.,data.csv logfile,-A
grep -A 1 'This is an example text file' example.txt,Print the line matching 'This is an example text file' and the next line in example.txt,example.txt sample.md,-A
grep -A 2 'This is the third line' example.txt,Print the line matching 'This is the third line' and the next two lines in example.txt,example.txt sample.md,-A
grep -A 3 'This is the fourth line' example.txt,Print the line matching 'This is the fourth line' and the next three lines in example.txt,example.txt sample.md,-A
grep -A 1 '# This is a sample markdown file' sample.md,Print the line matching '# This is a sample markdown file' and the next line in sample.md,example.txt sample.md,-A
